,Team1,match_id,is_batting_team,Team2,innings_over,innings_score,innings_wickets,score_target,total_runs,player_dismissed,predictions,run_rate,wickets_in_over,required_run_rate,predicted_team1,predicted_team2
0,KKR,1359521,1,SRH,1_1,8,0,-1,8,0,0.41974667,8.0,0,-1,0.41974667,0.58025336
1,KKR,1359521,1,SRH,1_2,16,2,-1,8,2,0.4236567,8.0,2,-1,0.4236567,0.5763433
2,KKR,1359521,1,SRH,1_3,20,2,-1,4,0,0.40446964,6.666666666666667,0,-1,0.40446964,0.5955304
3,KKR,1359521,1,SRH,1_4,27,2,-1,7,0,0.42320117,6.75,0,-1,0.42320117,0.5767988
4,KKR,1359521,1,SRH,1_5,40,3,-1,13,1,0.4197064,8.0,1,-1,0.4197064,0.5802936
5,KKR,1359521,1,SRH,1_6,49,3,-1,9,0,0.4207345,8.166666666666666,0,-1,0.4207345,0.5792655
6,KKR,1359521,1,SRH,1_7,54,3,-1,5,0,0.36973584,7.714285714285714,0,-1,0.36973584,0.63026416
7,KKR,1359521,1,SRH,1_8,61,3,-1,7,0,0.42563173,7.625,0,-1,0.42563173,0.57436824
8,KKR,1359521,1,SRH,1_9,73,3,-1,12,0,0.4959735,8.11111111111111,0,-1,0.4959735,0.50402653
9,KKR,1359521,1,SRH,1_10,90,3,-1,17,0,0.5443994,9.0,0,-1,0.5443994,0.45560062
10,KKR,1359521,1,SRH,1_11,95,3,-1,5,0,0.5202029,8.636363636363637,0,-1,0.5202029,0.47979712
