,Team1,match_id,is_batting_team,Team2,innings_over,innings_score,innings_wickets,score_target,total_runs,player_dismissed,predictions,run_rate,wickets_in_over,required_run_rate,predicted_team1,predicted_team2
0,CSK,1359529,1,DC,1_4,32,0,-1,7,0,0.51104546,8.0,0,-1,0.51104546,0.48895454
1,CSK,1359529,1,DC,1_5,41,1,-1,9,1,0.45987397,8.2,1,-1,0.45987397,0.540126
2,CSK,1359529,1,DC,1_6,49,1,-1,8,0,0.49485028,8.166666666666666,0,-1,0.49485028,0.5051497
3,CSK,1359529,1,DC,1_7,52,2,-1,3,1,0.4156887,7.428571428571429,1,-1,0.4156887,0.5843113
4,CSK,1359529,1,DC,1_8,57,2,-1,5,0,0.46138427,7.125,0,-1,0.46138427,0.5386157
5,CSK,1359529,1,DC,1_9,61,2,-1,4,0,0.45805126,6.777777777777778,0,-1,0.45805126,0.54194874
6,CSK,1359529,1,DC,1_10,66,3,-1,5,1,0.3702697,6.6,1,-1,0.3702697,0.62973034
7,CSK,1359529,1,DC,1_11,77,3,-1,11,0,0.43804878,7.0,0,-1,0.43804878,0.5619512
8,CSK,1359529,1,DC,1_12,82,4,-1,5,1,0.34270623,6.833333333333333,1,-1,0.34270623,0.6572938
9,CSK,1359529,1,DC,1_13,88,4,-1,6,0,0.37711033,6.769230769230769,0,-1,0.37711033,0.62288964
10,CSK,1359529,1,DC,1_14,111,4,-1,23,0,0.5149248,7.928571428571429,0,-1,0.5149248,0.48507518
11,CSK,1359529,1,DC,1_15,117,5,-1,6,1,0.40866685,7.8,1,-1,0.40866685,0.59133315
