inning,over,total_runs,player_dismissed,innings_wickets,innings_score,score_target,remaining_target,run_rate,required_run_rate,runrate_diff,is_batting_team,is_toss_winner,team1,team2
1,1,3,0,0,3,-1,-1,3.0,-1,-1,1,0,LSG,MI
1,2,9,0,0,12,-1,-1,6.0,-1,-1,1,0,LSG,MI
1,3,5,2,2,17,-1,-1,5.666666666666667,-1,-1,1,0,LSG,MI
1,4,6,0,2,23,-1,-1,5.75,-1,-1,1,0,LSG,MI
1,5,9,0,2,32,-1,-1,6.4,-1,-1,1,0,LSG,MI
1,6,3,0,2,35,-1,-1,5.833333333333333,-1,-1,1,0,LSG,MI
1,7,3,1,3,38,-1,-1,5.428571428571429,-1,-1,1,0,LSG,MI
1,8,12,0,3,50,-1,-1,6.25,-1,-1,1,0,LSG,MI
1,9,13,0,3,63,-1,-1,7.0,-1,-1,1,0,LSG,MI
1,10,5,0,3,68,-1,-1,6.8,-1,-1,1,0,LSG,MI
1,11,10,0,3,78,-1,-1,7.090909090909091,-1,-1,1,0,LSG,MI
1,12,8,0,3,86,-1,-1,7.166666666666667,-1,-1,1,0,LSG,MI
1,13,9,0,3,95,-1,-1,7.3076923076923075,-1,-1,1,0,LSG,MI
1,14,5,0,3,100,-1,-1,7.142857142857143,-1,-1,1,0,LSG,MI
1,15,8,0,3,108,-1,-1,7.2,-1,-1,1,0,LSG,MI
1,16,9,0,3,117,-1,-1,7.3125,-1,-1,1,0,LSG,MI
1,17,6,0,3,123,-1,-1,7.235294117647059,-1,-1,1,0,LSG,MI
1,18,24,0,3,147,-1,-1,8.166666666666666,-1,-1,1,0,LSG,MI
