inning,over,total_runs,player_dismissed,innings_wickets,innings_score,score_target,remaining_target,run_rate,required_run_rate,runrate_diff,is_batting_team,is_toss_winner,team1,team2
1,1,6,0,0,6,-1,-1,6.0,-1,-1,1,0,SRH,CSK
1,2,7,0,0,13,-1,-1,6.5,-1,-1,1,0,SRH,CSK
1,3,10,0,0,23,-1,-1,7.666666666666667,-1,-1,1,0,SRH,CSK
1,4,11,0,0,34,-1,-1,8.5,-1,-1,1,0,SRH,CSK
1,5,1,1,1,35,-1,-1,7.0,-1,-1,1,0,SRH,CSK
1,6,10,0,1,45,-1,-1,7.5,-1,-1,1,0,SRH,CSK
1,7,10,0,1,55,-1,-1,7.857142857142857,-1,-1,1,0,SRH,CSK
1,8,7,0,1,62,-1,-1,7.75,-1,-1,1,0,SRH,CSK
1,9,8,0,1,70,-1,-1,7.777777777777778,-1,-1,1,0,SRH,CSK
1,10,6,1,2,76,-1,-1,7.6,-1,-1,1,0,SRH,CSK
1,11,7,0,2,83,-1,-1,7.545454545454546,-1,-1,1,0,SRH,CSK
1,12,3,1,3,86,-1,-1,7.166666666666667,-1,-1,1,0,SRH,CSK
1,13,5,1,4,91,-1,-1,7.0,-1,-1,1,0,SRH,CSK
1,14,6,1,5,97,-1,-1,6.928571428571429,-1,-1,1,0,SRH,CSK
1,15,5,0,5,102,-1,-1,6.8,-1,-1,1,0,SRH,CSK
1,16,4,0,5,106,-1,-1,6.625,-1,-1,1,0,SRH,CSK
1,17,8,0,5,114,-1,-1,6.705882352941177,-1,-1,1,0,SRH,CSK
1,18,5,1,6,119,-1,-1,6.611111111111111,-1,-1,1,0,SRH,CSK
1,19,8,0,6,127,-1,-1,6.684210526315789,-1,-1,1,0,SRH,CSK
1,20,7,1,7,134,-1,-1,6.7,-1,-1,1,0,SRH,CSK
