,Team1,match_id,is_batting_team,Team2,innings_over,innings_score,innings_wickets,score_target,total_runs,player_dismissed,predictions,run_rate,wickets_in_over,required_run_rate,predicted_team1,predicted_team2
0,PBKS,1359540,1,RR,1_1,2,1,-1,2,1,0.3903013,2.0,1,-1,0.3903013,0.6096987
1,PBKS,1359540,1,RR,1_2,18,1,-1,16,0,0.47400388,9.0,0,-1,0.47400388,0.5259961
2,PBKS,1359540,1,RR,1_3,30,1,-1,12,0,0.45456058,10.0,0,-1,0.45456058,0.5454394
3,PBKS,1359540,1,RR,1_4,42,2,-1,12,1,0.43344167,10.5,1,-1,0.43344167,0.56655836
4,PBKS,1359540,1,RR,1_5,45,2,-1,3,0,0.47306916,9.0,0,-1,0.47306916,0.5269308
5,PBKS,1359540,1,RR,1_6,48,3,-1,3,1,0.386056,8.0,1,-1,0.386056,0.613944
6,PBKS,1359540,1,RR,1_7,53,4,-1,5,1,0.26909983,7.571428571428571,1,-1,0.26909983,0.73090017
7,PBKS,1359540,1,RR,1_8,59,4,-1,6,0,0.32940722,7.375,0,-1,0.32940722,0.6705928
8,PBKS,1359540,1,RR,1_9,62,4,-1,3,0,0.32142377,6.888888888888889,0,-1,0.32142377,0.67857623
9,PBKS,1359540,1,RR,1_10,78,4,-1,16,0,0.44261447,7.8,0,-1,0.44261447,0.55738556
10,PBKS,1359540,1,RR,1_11,85,4,-1,7,0,0.41793972,7.727272727272727,0,-1,0.41793972,0.5820603
