,Team1,match_id,is_batting_team,Team2,innings_over,innings_score,innings_wickets,score_target,total_runs,player_dismissed,predictions,run_rate,wickets_in_over,required_run_rate,predicted_team1,predicted_team2
0,RCB,1359517,1,LSG,1_1,5,0,-1,5,0,0.4289207,5.0,0,-1,0.4289207,0.5710793
1,RCB,1359517,1,LSG,1_2,16,0,-1,11,0,0.51339597,8.0,0,-1,0.51339597,0.48660403
2,RCB,1359517,1,LSG,1_3,20,0,-1,4,0,0.46689692,6.666666666666667,0,-1,0.46689692,0.5331031
3,RCB,1359517,1,LSG,1_4,32,0,-1,12,0,0.5237625,8.0,0,-1,0.5237625,0.47623748
4,RCB,1359517,1,LSG,1_5,37,0,-1,5,0,0.49507686,7.4,0,-1,0.49507686,0.5049231
5,RCB,1359517,1,LSG,1_6,42,0,-1,5,0,0.48432356,7.0,0,-1,0.48432356,0.51567644
6,RCB,1359517,1,LSG,1_7,49,0,-1,7,0,0.48274103,7.0,0,-1,0.48274103,0.517259
7,RCB,1359517,1,LSG,1_8,56,0,-1,7,0,0.4984284,7.0,0,-1,0.4984284,0.5015716
8,RCB,1359517,1,LSG,1_9,62,1,-1,6,1,0.48678702,6.888888888888889,1,-1,0.48678702,0.513213
9,RCB,1359517,1,LSG,1_10,65,1,-1,3,0,0.47252586,6.5,0,-1,0.47252586,0.52747416
10,RCB,1359517,1,LSG,1_11,71,1,-1,6,0,0.42699322,6.454545454545454,0,-1,0.42699322,0.57300675
11,RCB,1359517,1,LSG,1_12,78,2,-1,7,1,0.4333671,6.5,1,-1,0.4333671,0.56663287
12,RCB,1359517,1,LSG,1_13,82,3,-1,4,1,0.33589602,6.307692307692308,1,-1,0.33589602,0.664104
13,RCB,1359517,1,LSG,1_14,89,3,-1,7,0,0.37015826,6.357142857142857,0,-1,0.37015826,0.62984174
14,RCB,1359517,1,LSG,1_15,92,4,-1,3,1,0.24835661,6.133333333333334,1,-1,0.24835661,0.7516434
