,Team1,match_id,is_batting_team,Team2,innings_over,innings_score,innings_wickets,score_target,total_runs,player_dismissed,predictions,run_rate,wickets_in_over,required_run_rate,predicted_team1,predicted_team2
0,CSK,1370350,1,GT,1_1,4,0,-1,4,0,0.45351264,4.0,0,-1,0.45351264,0.54648733
1,CSK,1370350,1,GT,1_2,18,0,-1,14,0,0.50889647,9.0,0,-1,0.50889647,0.49110353
2,CSK,1370350,1,GT,1_3,23,0,-1,5,0,0.47831488,7.666666666666667,0,-1,0.47831488,0.5216851
3,CSK,1370350,1,GT,1_4,31,0,-1,8,0,0.46935773,7.75,0,-1,0.46935773,0.5306423
4,CSK,1370350,1,GT,1_5,40,0,-1,9,0,0.5284925,8.0,0,-1,0.5284925,0.4715075
5,CSK,1370350,1,GT,1_6,49,0,-1,9,0,0.5365942,8.166666666666666,0,-1,0.5365942,0.4634058
6,CSK,1370350,1,GT,1_7,58,0,-1,9,0,0.5499408,8.285714285714286,0,-1,0.5499408,0.45005918
7,CSK,1370350,1,GT,1_8,64,0,-1,6,0,0.519526,8.0,0,-1,0.519526,0.480474
8,CSK,1370350,1,GT,1_9,76,0,-1,12,0,0.5546608,8.444444444444445,0,-1,0.5546608,0.4453392
9,CSK,1370350,1,GT,1_10,85,0,-1,9,0,0.55053914,8.5,0,-1,0.55053914,0.44946086
10,CSK,1370350,1,GT,1_11,89,1,-1,4,1,0.5249548,8.090909090909092,1,-1,0.5249548,0.4750452
11,CSK,1370350,1,GT,1_12,94,2,-1,5,1,0.51512283,7.833333333333333,1,-1,0.51512283,0.48487717
12,CSK,1370350,1,GT,1_13,99,2,-1,5,0,0.51604956,7.615384615384615,0,-1,0.51604956,0.48395044
13,CSK,1370350,1,GT,1_14,107,2,-1,8,0,0.51200855,7.642857142857143,0,-1,0.51200855,0.48799145
14,CSK,1370350,1,GT,1_15,125,3,-1,18,1,0.5671398,8.333333333333334,1,-1,0.5671398,0.4328602
15,CSK,1370350,1,GT,1_16,131,4,-1,6,1,0.4612047,8.1875,1,-1,0.4612047,0.5387953
