,Team1,match_id,is_batting_team,Team2,innings_over,innings_score,innings_wickets,score_target,total_runs,player_dismissed,predictions,run_rate,wickets_in_over,required_run_rate,predicted_team1,predicted_team2
0,LSG,1359512,1,PBKS,1_1,2,0,-1,2,0,0.4649202,2.0,0,-1.0,0.4649202,0.53507984
1,LSG,1359512,1,PBKS,1_2,19,0,-1,17,0,0.49542737,9.5,0,-1.0,0.49542737,0.50457263
2,LSG,1359512,1,PBKS,1_3,35,0,-1,16,0,0.6601819,11.666666666666666,0,-1.0,0.6601819,0.33981812
3,LSG,1359512,1,PBKS,1_4,45,1,-1,10,1,0.57980275,11.25,1,-1.0,0.57980275,0.42019725
4,LSG,1359512,1,PBKS,1_5,62,1,-1,17,0,0.6648247,12.4,0,-1.0,0.6648247,0.33517528
5,LSG,1359512,1,PBKS,1_6,74,2,-1,12,1,0.7268229,12.333333333333334,1,-1.0,0.7268229,0.2731771
6,LSG,1359512,1,PBKS,1_7,83,2,-1,9,0,0.7753902,11.857142857142858,0,-1.0,0.7753902,0.22460979
7,LSG,1359512,1,PBKS,1_8,107,2,-1,24,0,0.80325776,13.375,0,-1.0,0.80325776,0.19674224
8,LSG,1359512,1,PBKS,1_9,111,2,-1,4,0,0.7267558,12.333333333333334,0,-1.0,0.7267558,0.2732442
9,LSG,1359512,1,PBKS,1_10,128,2,-1,17,0,0.8171145,12.8,0,-1.0,0.8171145,0.18288553
10,LSG,1359512,1,PBKS,1_11,136,2,-1,8,0,0.79805434,12.363636363636363,0,-1.0,0.79805434,0.20194566
11,LSG,1359512,1,PBKS,1_12,147,2,-1,11,0,0.8538746,12.25,0,-1.0,0.8538746,0.14612538
12,LSG,1359512,1,PBKS,1_13,156,2,-1,9,0,0.8762321,12.0,0,-1.0,0.8762321,0.12376791
13,LSG,1359512,1,PBKS,1_14,175,3,-1,19,1,0.9085272,12.5,1,-1.0,0.9085272,0.091472805
14,LSG,1359512,1,PBKS,1_15,184,3,-1,9,0,0.9002192,12.266666666666667,0,-1.0,0.9002192,0.0997808
15,LSG,1359512,1,PBKS,1_16,200,3,-1,16,0,0.9388699,12.5,0,-1.0,0.9388699,0.061130106
16,LSG,1359512,1,PBKS,1_17,216,3,-1,16,0,0.9555087,12.705882352941176,0,-1.0,0.9555087,0.04449129
17,LSG,1359512,1,PBKS,1_18,235,3,-1,19,0,0.9559713,13.055555555555555,0,-1.0,0.9559713,0.0440287
18,LSG,1359512,1,PBKS,1_19,245,4,-1,10,1,0.94815105,12.894736842105264,1,-1.0,0.94815105,0.051848948
19,LSG,1359512,0,PBKS,1_20,257,5,258,12,1,0.9581951,12.85,1,99.0,0.9581951,0.04180491
20,LSG,1359512,0,PBKS,2_1,3,1,258,3,1,0.9926771,3.0,1,13.421052631578949,0.9926771,0.0073229074
21,LSG,1359512,0,PBKS,2_2,7,1,258,4,0,0.99214655,3.5,0,13.944444444444445,0.99214655,0.007853448
