,Team1,match_id,is_batting_team,Team2,innings_over,innings_score,innings_wickets,score_target,total_runs,player_dismissed,predictions,run_rate,wickets_in_over,required_run_rate,predicted_team1,predicted_team2
0,LSG,1359495,1,PBKS,1_1,7,0,-1,7,0,0.45208582,7.0,0,-1,0.45208582,0.54791415
1,LSG,1359495,1,PBKS,1_2,14,0,-1,7,0,0.46461758,7.0,0,-1,0.46461758,0.5353824
