inning,over,total_runs,player_dismissed,innings_wickets,innings_score,score_target,remaining_target,run_rate,required_run_rate,runrate_diff,is_batting_team,is_toss_winner,team1,team2
1,1,6,0,0,6,-1,-1,6.0,-1.0,-1.0,1,0,RCB,GT
1,2,4,0,0,10,-1,-1,5.0,-1.0,-1.0,1,0,RCB,GT
1,3,16,0,0,26,-1,-1,8.666666666666666,-1.0,-1.0,1,0,RCB,GT
1,4,17,0,0,43,-1,-1,10.75,-1.0,-1.0,1,0,RCB,GT
1,5,10,0,0,53,-1,-1,10.6,-1.0,-1.0,1,0,RCB,GT
1,6,9,0,0,62,-1,-1,10.333333333333334,-1.0,-1.0,1,0,RCB,GT
1,7,5,0,0,67,-1,-1,9.571428571428571,-1.0,-1.0,1,0,RCB,GT
1,8,12,1,1,79,-1,-1,9.875,-1.0,-1.0,1,0,RCB,GT
1,9,3,1,2,82,-1,-1,9.11111111111111,-1.0,-1.0,1,0,RCB,GT
1,10,11,1,3,93,-1,-1,9.3,-1.0,-1.0,1,0,RCB,GT
1,11,11,0,3,104,-1,-1,9.454545454545457,-1.0,-1.0,1,0,RCB,GT
1,12,8,0,3,112,-1,-1,9.333333333333334,-1.0,-1.0,1,0,RCB,GT
1,13,15,0,3,127,-1,-1,9.76923076923077,-1.0,-1.0,1,0,RCB,GT
1,14,5,1,4,132,-1,-1,9.428571428571429,-1.0,-1.0,1,0,RCB,GT
1,15,4,1,5,136,-1,-1,9.066666666666666,-1.0,-1.0,1,0,RCB,GT
1,16,13,0,5,149,-1,-1,9.3125,-1.0,-1.0,1,0,RCB,GT
1,17,6,0,5,155,-1,-1,9.117647058823527,-1.0,-1.0,1,0,RCB,GT
1,18,14,0,5,169,-1,-1,9.38888888888889,-1.0,-1.0,1,0,RCB,GT
1,19,13,0,5,182,198,16,9.578947368421051,16.0,-6.421052631578947,0,0,RCB,GT
1,20,15,0,5,197,198,1,9.85,99.0,-89.15,0,0,RCB,GT
2,1,2,0,0,2,198,196,2.0,10.31578947368421,-8.31578947368421,0,0,RCB,GT
2,2,13,0,0,15,198,183,7.5,10.166666666666666,-2.666666666666666,0,0,RCB,GT
2,3,10,1,1,25,198,173,8.333333333333334,10.176470588235292,-1.84313725490196,0,0,RCB,GT
2,4,5,0,1,30,198,168,7.5,10.5,-3.0,0,0,RCB,GT
2,5,5,0,1,35,198,163,7.0,10.866666666666667,-3.866666666666667,0,0,RCB,GT
2,6,16,0,1,51,198,147,8.5,10.5,-2.0,0,0,RCB,GT
2,7,8,0,1,59,198,139,8.428571428571429,10.692307692307692,-2.263736263736263,0,0,RCB,GT
2,8,12,0,1,71,198,127,8.875,10.583333333333334,-1.708333333333334,0,0,RCB,GT
2,9,13,0,1,84,198,114,9.333333333333334,10.363636363636363,-1.0303030303030294,0,0,RCB,GT
2,10,6,0,1,90,198,108,9.0,10.8,-1.8000000000000007,0,0,RCB,GT
2,11,12,0,1,102,198,96,9.272727272727272,10.666666666666666,-1.3939393939393927,0,0,RCB,GT
2,12,7,0,1,109,198,89,9.083333333333334,11.125,-2.041666666666666,0,0,RCB,GT
2,13,16,0,1,125,198,73,9.615384615384615,10.428571428571429,-0.8131868131868139,0,0,RCB,GT
2,14,9,0,1,134,198,64,9.571428571428571,10.666666666666666,-1.095238095238095,0,0,RCB,GT
2,15,14,1,2,148,198,50,9.866666666666667,10.0,-0.13333333333333286,0,0,RCB,GT
