inning,over,total_runs,player_dismissed,innings_wickets,innings_score,score_target,remaining_target,run_rate,required_run_rate,runrate_diff,is_batting_team,is_toss_winner,team1,team2
1,1,2,0,0,2,-1,-1,2.0,-1,-1,1,1,RR,GT
1,2,10,1,1,12,-1,-1,6.0,-1,-1,1,1,RR,GT
1,3,13,0,1,25,-1,-1,8.333333333333334,-1,-1,1,1,RR,GT
1,4,13,0,1,38,-1,-1,9.5,-1,-1,1,1,RR,GT
1,5,9,0,1,47,-1,-1,9.4,-1,-1,1,1,RR,GT
1,6,3,1,2,50,-1,-1,8.333333333333334,-1,-1,1,1,RR,GT
1,7,11,1,3,61,-1,-1,8.714285714285714,-1,-1,1,1,RR,GT
1,8,2,1,4,63,-1,-1,7.875,-1,-1,1,1,RR,GT
1,9,4,0,4,67,-1,-1,7.444444444444445,-1,-1,1,1,RR,GT
1,10,5,1,5,72,-1,-1,7.2,-1,-1,1,1,RR,GT
1,11,4,0,5,76,-1,-1,6.909090909090909,-1,-1,1,1,RR,GT
1,12,6,1,6,82,-1,-1,6.833333333333333,-1,-1,1,1,RR,GT
1,13,5,0,6,87,-1,-1,6.6923076923076925,-1,-1,1,1,RR,GT
